test,failureID,timeToFails.1,timeToFails.2,timeToFails.3,timeToFails.4,timeToFails.5,timeToFails.6,timeToFails.7,timeToFails.8,timeToFails.9,timeToFails.10,timeToFails.11,timeToFails.12,timeToFails.13,timeToFails.14,timeToFails.15,timeToFails.16,timeToFails.17,timeToFails.18,timeToFails.19,timeToFails.20,timeToFails.21,timeToFails.22,timeToFails.23,timeToFails.24,timeToFails.25,timeToFails.26,timeToFails.27,timeToFails.28,timeToFails.29,timeToFails.30,timeToFails.31,timeToFails.32,timeToFails.33,timeToFails.34,timeToFails.35,timeToFails.36,timeToFails.37,timeToFails.38,timeToFails.39,timeToFails.40,timeToFails.41,timeToFails.42,timeToFails.43,timeToFails.44,timeToFails.45,timeToFails.46,timeToFails.47,timeToFails.48,timeToFails.49,timeToFails.50,timeToFails.51,timeToFails.52,timeToFails.53,timeToFails.54,timeToFails.55,timeToFails.56,timeToFails.57,timeToFails.58,timeToFails.59,timeToFails.60,timeToFails.61,timeToFails.62,timeToFails.63,timeToFails.64,timeToFails.65,timeToFails.66,timeToFails.67,timeToFails.68,timeToFails.69,timeToFails.70,timeToFails.71,timeToFails.72,timeToFails.73,timeToFails.74,timeToFails.75,timeToFails.76,timeToFails.77,timeToFails.78,timeToFails.79,timeToFails.80,timeToFails.81,timeToFails.82,timeToFails.83,timeToFails.84,timeToFails.85,timeToFails.86,timeToFails.87,timeToFails.88,timeToFails.89,timeToFails.90,timeToFails.91,timeToFails.92,timeToFails.93,timeToFails.94,timeToFails.95,timeToFails.96,timeToFails.97,timeToFails.98,timeToFails.99,timeToFails.100
org.apache.hadoop.hbase.client.TestAdmin#testHundredsOfTable,f1492d674d535f372735bfe579fc63b6,97.0728,194.1456,291.2184,388.2912,485.36400000000003,582.4368,679.5096,776.5824,873.6552,970.7280000000001,1067.8008,1164.8736,1261.9464,1359.0192,1456.092,1553.1648,1650.2376,1747.3104,1844.3832,1941.4560000000001,2038.5288,2135.6016,2232.6744,2329.7472,2426.82,2523.8928,2620.9656,2718.0384,2815.1112,2912.184,3009.2568,3106.3296,3203.4024,3300.4752,3397.5480000000002,3494.6208,3591.6936,3688.7664,3785.8392,3882.9120000000003,3979.9848,4077.0576,4174.1304,4271.2032,4368.276,4465.3488,4562.4216,4659.4944,4756.5672,4853.64,4950.7128,5047.7856,5144.8584,5241.9312,5339.004,5436.0768,5533.1496,5630.2224,5727.2952000000005,5824.368,5921.4408,6018.5136,6115.5864,6212.6592,6309.732,6406.8048,6503.8776,6600.9504,6698.0232,6795.0960000000005,6892.1688,6989.2416,7086.3144,7183.3872,7280.46,7377.5328,7474.6056,7571.6784,7668.7512,7765.8240000000005,7862.8968,7959.9696,8057.0424,8154.1152,8251.188,8348.2608,8445.3336,8542.4064,8639.4792,8736.552,8833.6248,8930.6976,9027.7704,9124.8432,9221.916,9318.9888,9416.0616,9513.1344,9610.2072,9707.28
org.apache.hadoop.hbase.client.TestAdmin#testReadOnlyTable,e035e0b6f8c2ea9ca262c428ec30507e,6791.850000000001,13583.700000000003,20375.550000000003,27167.400000000005,33959.25,40751.100000000006,47542.950000000004,54334.80000000001,61126.65000000001,67918.5,74710.35,81502.20000000001,88294.05000000002,95085.90000000001,101877.75000000001,108669.60000000002,115461.45000000001,122253.30000000002,129045.15000000001,135837.0,142628.85,149420.7,156212.55000000002,163004.40000000002,169796.25000000003,176588.10000000003,183379.95000000004,190171.80000000002,196963.65000000002,203755.50000000003,210547.35,217339.20000000004,224131.05000000005,230922.90000000002,237714.75000000006,244506.60000000003,251298.45000000004,258090.30000000002,264882.15,271674.0,278465.85000000003,285257.7,292049.55000000005,298841.4,305633.25000000006,312425.10000000003,319216.95000000007,326008.80000000005,332800.65,339592.50000000006,346384.35000000003,353176.20000000007,359968.05000000005,366759.9000000001,373551.75000000006,380343.60000000003,387135.45,393927.30000000005,400719.15,407511.00000000006,414302.85000000003,421094.7,427886.5500000001,434678.4000000001,441470.25000000006,448262.1000000001,455053.95000000007,461845.80000000005,468637.65,475429.5000000001,482221.3500000001,489013.20000000007,495805.05000000005,502596.9000000001,509388.75000000006,516180.60000000003,522972.45,529764.3,536556.15,543348.0,550139.8500000001,556931.7000000001,563723.55,570515.4,577307.2500000001,584099.1000000001,590890.9500000001,597682.8,604474.6500000001,611266.5000000001,618058.3500000001,624850.2000000001,631642.0500000002,638433.9000000001,645225.7500000001,652017.6000000001,658809.4500000001,665601.3,672393.15,679185.0000000001
org.apache.hadoop.hbase.client.TestAdmin#testTableNameClash,3d1d2a07ffae09b49c5e2365a7c893b4,6935.330000000001,13870.660000000002,20805.99,27741.320000000003,34676.65,41611.98,48547.310000000005,55482.64000000001,62417.97,69353.3,76288.63,83223.96,90159.29000000001,97094.62000000001,104029.95000000001,110965.28000000001,117900.61,124835.94,131771.27000000002,138706.6,145641.93,152577.26,159512.59,166447.92,173383.25000000003,180318.58000000002,187253.91000000003,194189.24000000002,201124.57,208059.90000000002,214995.22999999998,221930.56000000003,228865.89000000004,235801.22,242736.55000000005,249671.88,256607.21000000002,263542.54000000004,270477.87000000005,277413.2,284348.53,291283.86,298219.19,305154.52,312089.85000000003,319025.18,325960.51,332895.84,339831.17000000004,346766.50000000006,353701.83,360637.16000000003,367572.49,374507.82000000007,381443.15,388378.48000000004,395313.81,402249.14,409184.47000000003,416119.80000000005,423055.13,429990.45999999996,436925.79000000004,443861.12000000005,450796.45,457731.7800000001,464667.11000000004,471602.44,478537.77,485473.1000000001,492408.43000000005,499343.76,506279.08999999997,513214.42000000004,520149.75000000006,527085.0800000001,534020.41,540955.7400000001,547891.0700000001,554826.4,561761.7300000001,568697.06,575632.39,582567.72,589503.05,596438.38,603373.7100000001,610309.04,617244.3700000001,624179.7000000001,631115.03,638050.36,644985.6900000001,651921.02,658856.35,665791.68,672727.01,679662.3400000001,686597.67,693533.0000000001
org.apache.hadoop.hbase.client.TestAdmin#testTableNameClash,777c4c4968505971c17adc2509356e42,7151.64,14303.28,21454.920000000002,28606.56,35758.2,42909.840000000004,50061.48,57213.12,64364.76,71516.4,78668.04000000001,85819.68000000001,92971.32,100122.96,107274.6,114426.24,121577.88,128729.52,135881.16,143032.8,150184.44000000003,157336.08000000002,164487.72,171639.36000000002,178791.0,185942.64,193094.28,200245.92,207397.56000000003,214549.2,221700.84000000003,228852.48,236004.12000000002,243155.76,250307.4,257459.04,264610.68,271762.32,278913.96,286065.6,293217.24000000005,300368.88000000006,307520.52,314672.16000000003,321823.80000000005,328975.44,336127.08,343278.72000000003,350430.36000000004,357582.0,364733.64,371885.28,379036.92,386188.56,393340.2,400491.84,407643.48000000004,414795.12000000005,421946.76,429098.4,436250.04,443401.68000000005,450553.32,457704.96,464856.6000000001,472008.24000000005,479159.88000000006,486311.52,493463.16000000003,500614.8,507766.44000000006,514918.08,522069.72000000003,529221.36,536373.0,543524.64,550676.28,557827.92,564979.56,572131.2,579282.8400000001,586434.4800000001,593586.12,600737.7600000001,607889.4,615041.04,622192.68,629344.3200000001,636495.96,643647.6000000001,650799.24,657950.88,665102.52,672254.16,679405.8,686557.4400000001,693709.0800000001,700860.7200000001,708012.3600000001,715164.0
org.apache.hadoop.hbase.client.TestAdmin#testTableNotFoundExceptionWithATable,da66aa1ebabf18db7eee617c77d06c4a,6522.42,13044.84,19567.26,26089.68,32612.1,39134.52,45656.939999999995,52179.36,58701.78,65224.2,71746.62,78269.04,84791.45999999999,91313.87999999999,97836.29999999999,104358.72,110881.14,117403.56,123925.97999999998,130448.4,136970.82,143493.24,150015.65999999997,156538.08,163060.5,169582.91999999998,176105.33999999997,182627.75999999998,189150.18,195672.59999999998,202195.02,208717.44,215239.86,221762.28,228284.69999999998,234807.12,241329.54,247851.95999999996,254374.37999999998,260896.8,267419.22,273941.64,280464.06,286986.48,293508.9,300031.31999999995,306553.74,313076.16,319598.58,326121.0,332643.42,339165.83999999997,345688.26,352210.67999999993,358733.1,365255.51999999996,371777.94,378300.36,384822.77999999997,391345.19999999995,397867.62,404390.04,410912.46,417434.88,423957.29999999993,430479.72,437002.13999999996,443524.56,450046.98,456569.39999999997,463091.82,469614.24,476136.6599999999,482659.08,489181.49999999994,495703.9199999999,502226.33999999997,508748.75999999995,515271.18,521793.6,528316.0199999999,534838.44,541360.86,547883.28,554405.7,560928.12,567450.54,573972.96,580495.3799999999,587017.8,593540.22,600062.6399999999,606585.0599999999,613107.48,619629.9,626152.32,632674.7399999999,639197.16,645719.58,652242.0
org.apache.hadoop.hbase.io.hfile.TestLruBlockCache#testBackgroundEvictionThread,9c574e3be3dd59b4f252bf5f92bf62eb,3.2958999999999996,6.591799999999999,9.887699999999999,13.183599999999998,16.479499999999998,19.775399999999998,23.071299999999997,26.367199999999997,29.663099999999996,32.958999999999996,36.25489999999999,39.550799999999995,42.8467,46.142599999999995,49.43849999999999,52.734399999999994,56.0303,59.32619999999999,62.62209999999999,65.91799999999999,69.2139,72.50979999999998,75.80569999999999,79.10159999999999,82.3975,85.6934,88.98929999999999,92.28519999999999,95.58109999999999,98.87699999999998,102.17289999999998,105.46879999999999,108.76469999999999,112.0606,115.35649999999998,118.65239999999999,121.94829999999999,125.24419999999998,128.5401,131.83599999999998,135.13189999999997,138.4278,141.72369999999998,145.01959999999997,148.3155,151.61139999999997,154.9073,158.20319999999998,161.49909999999997,164.795,168.09089999999998,171.3868,174.68269999999998,177.97859999999997,181.2745,184.57039999999998,187.86629999999997,191.16219999999998,194.45809999999997,197.75399999999996,201.04989999999998,204.34579999999997,207.6417,210.93759999999997,214.23349999999996,217.52939999999998,220.82529999999997,224.1212,227.41709999999998,230.71299999999997,234.00889999999998,237.30479999999997,240.60069999999996,243.89659999999998,247.19249999999997,250.48839999999996,253.78429999999997,257.0802,260.37609999999995,263.67199999999997,266.9679,270.26379999999995,273.55969999999996,276.8556,280.15149999999994,283.44739999999996,286.7433,290.03919999999994,293.33509999999995,296.631,299.9269,303.22279999999995,306.51869999999997,309.8146,313.11049999999994,316.40639999999996,319.7023,322.99819999999994,326.29409999999996,329.59
org.apache.hadoop.hbase.master.TestMasterTransitions#testAddingServerBeforeOldIsDead2413,ff0ab992349b1fc89ae858570f11af6e,1281.8540000000003,2563.7080000000005,3845.5620000000004,5127.416000000001,6409.270000000001,7691.124000000001,8972.978000000001,10254.832000000002,11536.686000000002,12818.540000000003,14100.394,15382.248000000001,16664.102000000003,17945.956000000002,19227.81,20509.664000000004,21791.518,23073.372000000003,24355.226000000002,25637.080000000005,26918.934000000005,28200.788,29482.642000000007,30764.496000000003,32046.350000000002,33328.204000000005,34610.058000000005,35891.912000000004,37173.766,38455.62,39737.47400000001,41019.32800000001,42301.18200000001,43583.036,44864.89000000001,46146.744000000006,47428.598,48710.452000000005,49992.30600000001,51274.16000000001,52556.014,53837.86800000001,55119.72200000001,56401.576,57683.43000000001,58965.284000000014,60247.138000000006,61528.992000000006,62810.84600000001,64092.700000000004,65374.554000000004,66656.40800000001,67938.262,69220.11600000001,70501.97000000002,71783.82400000001,73065.67800000001,74347.532,75629.38600000001,76911.24,78193.09400000001,79474.94800000002,80756.80200000001,82038.65600000002,83320.51000000001,84602.36400000002,85884.21800000002,87166.072,88447.926,89729.78000000001,91011.63400000002,92293.48800000001,93575.34200000002,94857.196,96139.05,97420.90400000001,98702.75800000002,99984.61200000002,101266.46600000001,102548.32000000002,103830.174,105112.028,106393.88200000001,107675.73600000002,108957.59000000003,110239.44400000002,111521.29800000001,112803.152,114085.00600000001,115366.86000000002,116648.71400000002,117930.56800000003,119212.422,120494.27600000001,121776.13,123057.98400000001,124339.83800000002,125621.69200000002,126903.54600000003,128185.40000000001
org.apache.hadoop.hbase.master.TestMasterTransitions#testKillRSWithOpeningRegion2482,4956d6cc8b1f67bf8ac5e863afd1e74e,4913.185,9826.37,14739.555000000002,19652.74,24565.925000000003,29479.110000000004,34392.295000000006,39305.48,44218.66500000001,49131.850000000006,54045.03500000001,58958.22000000001,63871.405000000006,68784.59000000001,73697.77500000001,78610.96,83524.14500000002,88437.33000000002,93350.51500000001,98263.70000000001,103176.88500000001,108090.07000000002,113003.25500000002,117916.44000000002,122829.62500000003,127742.81000000001,132655.99500000002,137569.18000000002,142482.36500000005,147395.55000000002,152308.73500000002,157221.92,162135.10500000004,167048.29000000004,171961.475,176874.66000000003,181787.84500000003,186701.03000000003,191614.21500000005,196527.40000000002,201440.58500000002,206353.77000000002,211266.95500000005,216180.14000000004,221093.32500000004,226006.51000000004,230919.69500000004,235832.88000000003,240746.06500000006,245659.25000000006,250572.43500000003,255485.62000000002,260398.80500000005,265311.99000000005,270225.17500000005,275138.36000000004,280051.54500000004,284964.7300000001,289877.91500000004,294791.10000000003,299704.2850000001,304617.47000000003,309530.6550000001,314443.84,319357.025,324270.2100000001,329183.395,334096.5800000001,339009.7650000001,343922.95,348836.13500000007,353749.32000000007,358662.50500000006,363575.69000000006,368488.87500000006,373402.06000000006,378315.24500000005,383228.4300000001,388141.61500000005,393054.80000000005,397967.98500000004,402881.17000000004,407794.3550000001,412707.54000000004,417620.7250000001,422533.9100000001,427447.09500000003,432360.2800000001,437273.4650000001,442186.6500000001,447099.8350000001,452013.0200000001,456926.2050000001,461839.3900000001,466752.5750000001,471665.76000000007,476578.94500000007,481492.1300000001,486405.31500000006,491318.5000000001
org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testHttpException,b5e80b14db5a11b8e6acd5ed6041808a,3008.79,6017.58,9026.37,12035.16,15043.95,18052.74,21061.530000000002,24070.32,27079.110000000004,30087.9,33096.69,36105.48,39114.27,42123.060000000005,45131.850000000006,48140.64,51149.43,54158.22000000001,57167.01,60175.8,63184.590000000004,66193.38,69202.17,72210.96,75219.75,78228.54,81237.33,84246.12000000001,87254.91,90263.70000000001,93272.49,96281.28,99290.07,102298.86,105307.65000000001,108316.44000000002,111325.23000000001,114334.02,117342.81000000001,120351.6,123360.39000000001,126369.18000000001,129377.97,132386.76,135395.55,138404.34,141413.13,144421.92,147430.71,150439.5,153448.29,156457.08,159465.87,162474.66,165483.45,168492.24000000002,171501.03000000003,174509.82,177518.61000000002,180527.40000000002,183536.19,186544.98,189553.77000000002,192562.56,195571.35,198580.14,201588.93,204597.72,207606.51000000004,210615.30000000002,213624.09000000003,216632.88000000003,219641.67,222650.46000000002,225659.25000000003,228668.04,231676.83000000002,234685.62000000002,237694.41,240703.2,243711.99000000002,246720.78000000003,249729.57,252738.36000000002,255747.15000000002,258755.94,261764.73,264773.52,267782.31,270791.1,273799.89,276808.68,279817.47000000003,282826.26,285835.05,288843.84,291852.63,294861.42,297870.21,300879.0
org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testHttpPostsChunked,f0d3c1a63fd4b3cdd05975fc1c5eedfd,6156.94,12313.88,18470.819999999996,24627.76,30784.699999999997,36941.63999999999,43098.58,49255.52,55412.46,61569.399999999994,67726.34,73883.27999999998,80040.21999999999,86197.16,92354.09999999999,98511.04,104667.97999999998,110824.92,116981.85999999999,123138.79999999999,129295.73999999998,135452.68,141609.62,147766.55999999997,153923.5,160080.43999999997,166237.37999999998,172394.32,178551.25999999998,184708.19999999998,190865.13999999998,197022.08,203179.02,209335.95999999996,215492.89999999997,221649.84,227806.77999999997,233963.71999999997,240120.66,246277.59999999998,252434.53999999998,258591.47999999995,264748.42,270905.36,277062.29999999993,283219.24,289376.18,295533.11999999994,301690.06,307847.0,314003.93999999994,320160.87999999995,326317.82,332474.75999999995,338631.69999999995,344788.64,350945.57999999996,357102.51999999996,363259.45999999996,369416.39999999997,375573.33999999997,381730.27999999997,387887.22,394044.16,400201.1,406358.04,412514.9799999999,418671.9199999999,424828.86,430985.79999999993,437142.73999999993,443299.68,449456.61999999994,455613.55999999994,461770.5,467927.43999999994,474084.37999999995,480241.32,486398.25999999995,492555.19999999995,498712.14,504869.07999999996,511026.01999999996,517182.9599999999,523339.89999999997,529496.84,535653.7799999999,541810.72,547967.66,554124.5999999999,560281.5399999999,566438.48,572595.4199999999,578752.36,584909.2999999999,591066.2399999999,597223.1799999999,603380.12,609537.0599999999,615694.0
org.apache.http.nio.protocol.TestAsyncNHttpHandlers#testNoServiceHandler,1a6b116e3e29e2c3ba19151611db03da,3433.3100000000004,6866.620000000001,10299.93,13733.240000000002,17166.55,20599.86,24033.170000000002,27466.480000000003,30899.79,34333.1,37766.41,41199.72,44633.03,48066.340000000004,51499.649999999994,54932.96000000001,58366.27000000001,61799.58,65232.89,68666.2,72099.51000000001,75532.82,78966.13,82399.44,85832.75000000001,89266.06,92699.37,96132.68000000001,99565.99,102999.29999999999,106432.61,109865.92000000001,113299.23000000001,116732.54000000002,120165.85,123599.16,127032.47000000002,130465.78,133899.09,137332.4,140765.71000000002,144199.02000000002,147632.33000000002,151065.64,154498.95,157932.26,161365.57,164798.88,168232.19,171665.50000000003,175098.81,178532.12,181965.43000000002,185398.74,188832.05000000002,192265.36000000002,195698.67,199131.98,202565.29,205998.59999999998,209431.91,212865.22,216298.53000000003,219731.84000000003,223165.15,226598.46000000002,230031.77000000002,233465.08000000005,236898.39,240331.7,243765.01000000004,247198.32,250631.63,254064.94000000003,257498.25,260931.56,264364.87,267798.18,271231.49000000005,274664.8,278098.11,281531.42000000004,284964.73,288398.04000000004,291831.35000000003,295264.66000000003,298697.97000000003,302131.28,305564.59,308997.9,312431.21,315864.52,319297.83,322731.14,326164.45,329597.76,333031.07,336464.38,339897.69,343331.00000000006
org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsHTTP10,b6c62a5a5f790a378c3f89399afcc79c,3017.595,6035.19,9052.784999999998,12070.38,15087.974999999997,18105.569999999996,21123.164999999997,24140.76,27158.354999999996,30175.949999999993,33193.545,36211.13999999999,39228.73499999999,42246.329999999994,45263.924999999996,48281.52,51299.115,54316.70999999999,57334.30499999999,60351.89999999999,63369.494999999995,66387.09,69404.685,72422.27999999998,75439.875,78457.46999999999,81475.065,84492.65999999999,87510.25499999999,90527.84999999999,93545.44499999999,96563.04,99580.63499999998,102598.23,105615.825,108633.41999999998,111651.01499999998,114668.60999999999,117686.205,120703.79999999997,123721.39499999999,126738.98999999999,129756.58499999999,132774.18,135791.775,138809.37,141826.965,144844.55999999997,147862.15499999997,150879.75,153897.34499999997,156914.93999999997,159932.53499999997,162950.13,165967.72499999998,168985.31999999998,172002.91499999998,175020.50999999998,178038.10499999998,181055.69999999998,184073.29499999998,187090.88999999998,190108.485,193126.08,196143.675,199161.26999999996,202178.86499999996,205196.46,208214.05499999996,211231.65,214249.24499999997,217266.83999999997,220284.435,223302.02999999997,226319.625,229337.21999999997,232354.81499999997,235372.41,238390.00499999998,241407.59999999995,244425.19499999998,247442.78999999998,250460.38499999995,253477.97999999998,256495.57499999995,259513.16999999998,262530.76499999996,265548.36,268565.95499999996,271583.55,274601.14499999996,277618.74,280636.33499999996,283653.93,286671.52499999997,289689.11999999994,292706.71499999997,295724.30999999994,298741.90499999997,301759.5
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario0,4958e33594ee2767d7b045e7dbfa83d1,0.6573869346733668,1.3147738693467337,1.9721608040201002,2.6295477386934674,3.286934673366834,3.9443216080402004,4.601708542713568,5.259095477386935,5.916482412060301,6.573869346733668,7.231256281407035,7.888643216080401,8.546030150753767,9.203417085427136,9.860804020100502,10.51819095477387,11.175577889447235,11.832964824120602,12.49035175879397,13.147738693467335,13.805125628140702,14.46251256281407,15.119899497487436,15.777286432160802,16.43467336683417,17.092060301507534,17.749447236180906,18.40683417085427,19.064221105527636,19.721608040201005,20.37899497487437,21.03638190954774,21.693768844221104,22.35115577889447,23.008542713567838,23.665929648241203,24.32331658291457,24.98070351758794,25.638090452261306,26.29547738693467,26.95286432160804,27.610251256281405,28.267638190954774,28.92502512562814,29.582412060301504,30.239798994974873,30.897185929648238,31.554572864321603,32.21195979899497,32.86934673366834,33.526733668341706,34.18412060301507,34.841507537688436,35.49889447236181,36.15628140703517,36.81366834170854,37.47105527638191,38.12844221105527,38.78582914572864,39.44321608040201,40.10060301507538,40.75798994974874,41.41537688442211,42.07276381909548,42.73015075376884,43.38753768844221,44.04492462311558,44.70231155778894,45.35969849246231,46.017085427135676,46.67447236180904,47.331859296482406,47.989246231155775,48.64663316582914,49.30402010050251,49.96140703517588,50.61879396984924,51.27618090452261,51.93356783919598,52.59095477386934,53.24834170854271,53.90572864321608,54.56311557788944,55.22050251256281,55.87788944723618,56.53527638190955,57.19266331658291,57.85005025125628,58.507437185929646,59.16482412060301,59.82221105527638,60.479597989949745,61.13698492462311,61.794371859296476,62.451758793969844,63.109145728643206,63.76653266331658,64.42391959798994,65.0813065326633,65.73869346733667
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario1,4958e33594ee2767d7b045e7dbfa83d1,2.5184,5.0368,7.555200000000001,10.0736,12.592,15.110400000000002,17.628800000000002,20.1472,22.6656,25.184,27.7024,30.220800000000004,32.739200000000004,35.257600000000004,37.776,40.2944,42.8128,45.3312,47.8496,50.368,52.8864,55.4048,57.9232,60.44160000000001,62.96000000000001,65.47840000000001,67.99680000000001,70.51520000000001,73.0336,75.552,78.0704,80.5888,83.1072,85.6256,88.144,90.6624,93.1808,95.6992,98.2176,100.736,103.2544,105.7728,108.2912,110.8096,113.328,115.8464,118.3648,120.88320000000002,123.40160000000002,125.92000000000002,128.4384,130.95680000000002,133.4752,135.99360000000001,138.512,141.03040000000001,143.5488,146.0672,148.5856,151.104,153.6224,156.1408,158.6592,161.1776,163.69600000000003,166.2144,168.73280000000003,171.2512,173.76960000000003,176.288,178.80640000000002,181.3248,183.84320000000002,186.3616,188.88000000000002,191.3984,193.91680000000002,196.4352,198.95360000000002,201.472,203.99040000000002,206.5088,209.02720000000002,211.5456,214.06400000000002,216.5824,219.10080000000002,221.6192,224.13760000000002,226.656,229.17440000000002,231.6928,234.21120000000002,236.7296,239.24800000000002,241.76640000000003,244.28480000000002,246.80320000000003,249.32160000000002,251.84000000000003
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario2,4958e33594ee2767d7b045e7dbfa83d1,0.68605,1.3721,2.0581500000000004,2.7442,3.43025,4.116300000000001,4.802350000000001,5.4884,6.17445,6.8605,7.546550000000001,8.232600000000001,8.918650000000001,9.604700000000001,10.290750000000001,10.9768,11.66285,12.3489,13.03495,13.721,14.407050000000002,15.093100000000002,15.779150000000001,16.465200000000003,17.15125,17.837300000000003,18.52335,19.209400000000002,19.89545,20.581500000000002,21.26755,21.9536,22.639650000000003,23.3257,24.011750000000003,24.6978,25.383850000000002,26.0699,26.755950000000002,27.442,28.12805,28.814100000000003,29.50015,30.186200000000003,30.87225,31.558300000000003,32.244350000000004,32.930400000000006,33.61645,34.3025,34.988550000000004,35.674600000000005,36.36065,37.0467,37.73275,38.418800000000005,39.104850000000006,39.7909,40.47695,41.163000000000004,41.849050000000005,42.5351,43.22115,43.9072,44.593250000000005,45.279300000000006,45.96535,46.6514,47.337450000000004,48.023500000000006,48.70955,49.3956,50.08165,50.767700000000005,51.45375000000001,52.1398,52.82585,53.511900000000004,54.197950000000006,54.884,55.57005,56.2561,56.942150000000005,57.62820000000001,58.31425,59.0003,59.686350000000004,60.372400000000006,61.05845000000001,61.7445,62.430550000000004,63.116600000000005,63.80265000000001,64.48870000000001,65.17475,65.86080000000001,66.54685,67.2329,67.91895000000001,68.605
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario3,4958e33594ee2767d7b045e7dbfa83d1,1.2904,2.5808,3.8712,5.1616,6.452,7.7424,9.0328,10.3232,11.6136,12.904,14.1944,15.4848,16.775199999999998,18.0656,19.356,20.6464,21.936799999999998,23.2272,24.5176,25.808,27.098399999999998,28.3888,29.6792,30.9696,32.26,33.550399999999996,34.8408,36.1312,37.4216,38.712,40.0024,41.2928,42.5832,43.873599999999996,45.164,46.4544,47.7448,49.0352,50.3256,51.616,52.9064,54.196799999999996,55.4872,56.7776,58.068,59.3584,60.6488,61.9392,63.2296,64.52,65.8104,67.10079999999999,68.3912,69.6816,70.972,72.2624,73.5528,74.8432,76.1336,77.424,78.7144,80.0048,81.2952,82.5856,83.876,85.1664,86.4568,87.74719999999999,89.0376,90.328,91.6184,92.9088,94.1992,95.4896,96.78,98.0704,99.3608,100.6512,101.9416,103.232,104.5224,105.8128,107.1032,108.39359999999999,109.684,110.9744,112.2648,113.5552,114.8456,116.136,117.4264,118.7168,120.0072,121.2976,122.588,123.8784,125.1688,126.4592,127.7496,129.04
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario4,4958e33594ee2767d7b045e7dbfa83d1,0.67545,1.3509,2.02635,2.7018,3.37725,4.0527,4.72815,5.4036,6.07905,6.7545,7.42995,8.1054,8.78085,9.4563,10.13175,10.8072,11.48265,12.1581,12.83355,13.509,14.18445,14.8599,15.53535,16.2108,16.88625,17.5617,18.23715,18.9126,19.58805,20.2635,20.93895,21.6144,22.28985,22.9653,23.64075,24.3162,24.99165,25.6671,26.34255,27.018,27.69345,28.3689,29.04435,29.7198,30.39525,31.0707,31.74615,32.4216,33.09705,33.7725,34.44795,35.1234,35.79885,36.4743,37.14975,37.8252,38.50065,39.1761,39.85155,40.527,41.20245,41.8779,42.55335,43.2288,43.90425,44.5797,45.25515,45.9306,46.606049999999996,47.2815,47.95695,48.6324,49.30785,49.9833,50.65875,51.3342,52.00965,52.6851,53.360549999999996,54.036,54.71145,55.3869,56.06235,56.7378,57.41325,58.0887,58.76415,59.4396,60.11505,60.7905,61.46595,62.1414,62.81685,63.4923,64.16775,64.8432,65.51865,66.1941,66.86955,67.545
org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario5,4958e33594ee2767d7b045e7dbfa83d1,10.5615,21.123,31.6845,42.246,52.807500000000005,63.369,73.93050000000001,84.492,95.0535,105.61500000000001,116.1765,126.738,137.2995,147.86100000000002,158.4225,168.984,179.5455,190.107,200.66850000000002,211.23000000000002,221.7915,232.353,242.9145,253.476,264.0375,274.599,285.1605,295.72200000000004,306.2835,316.845,327.4065,337.968,348.52950000000004,359.091,369.65250000000003,380.214,390.7755,401.33700000000005,411.8985,422.46000000000004,433.0215,443.583,454.14450000000005,464.706,475.26750000000004,485.829,496.39050000000003,506.952,517.5135,528.075,538.6365000000001,549.198,559.7595,570.321,580.8825,591.4440000000001,602.0055,612.567,623.1285,633.69,644.2515000000001,654.813,665.3745,675.936,686.4975000000001,697.0590000000001,707.6205,718.182,728.7435,739.3050000000001,749.8665000000001,760.428,770.9895,781.551,792.1125000000001,802.6740000000001,813.2355,823.797,834.3585,844.9200000000001,855.4815000000001,866.043,876.6045,887.166,897.7275000000001,908.2890000000001,918.8505,929.412,939.9735000000001,950.5350000000001,961.0965000000001,971.658,982.2195,992.7810000000001,1003.3425000000001,1013.904,1024.4655,1035.027,1045.5885,1056.15
